,items,support,count,,,,
17496,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,sigAlg=\SHA256withRSA\""}""",0.767554086,56624,,,,
17462,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,sigAlg=\SHA256withRSA\""}""",0.767337201,56608,,,,
17431,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,sigAlg=\SHA256withRSA\""}""",0.767310091,56606,,,,
17494,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,sigAlg=\SHA256withRSA\""}""",0.767310091,56606,,,,
17631,"{SSL2Enabled=0,SSL3Enabled=0,keySize=2048,keyAlg=\RSA\""}""",0.767120317,56592,,,,
17638,"{SSL2Enabled=0,SSL3Enabled=0,keySize=2048}",0.767120317,56592,,,,
17568,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,keySize=2048,keyAlg=\RSA\""}""",0.766971209,56581,,,,
17575,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,keySize=2048}",0.766971209,56581,,,,
17481,"{supportsRc4=false,poodle=false,keyAlg=\RSA\""}""",0.766808545,56569,,,,
17450,"{SSL3Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""}""",0.766781435,56567,,,,
17513,"{SSL3Enabled=0,supportsRc4=false,keyAlg=\RSA\""}""",0.766781435,56567,,,,
17471,"{SSL2Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""}""",0.76656455,56551,,,,
17569,"{SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""}""",0.76656455,56551,,,,
17576,"{SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048}",0.76656455,56551,,,,
17632,"{SSL3Enabled=0,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.76656455,56551,,,,
17639,"{SSL3Enabled=0,heartbleed=false,keySize=2048}",0.76656455,56551,,,,
17440,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""}""",0.76653744,56549,,,,
17503,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,keyAlg=\RSA\""}""",0.76653744,56549,,,,
17472,"{supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""}""",0.765900342,56502,,,,
17441,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""}""",0.765873231,56500,,,,
17504,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,keyAlg=\RSA\""}""",0.765873231,56500,,,,
17567,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""}""",0.76584612,56498,,,,
17574,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048}",0.76584612,56498,,,,
17630,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.76584612,56498,,,,
17637,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,keySize=2048}",0.76584612,56498,,,,
17470,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""}""",0.765656347,56484,,,,
17439,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""}""",0.765629236,56482,,,,
17502,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,keyAlg=\RSA\""}""",0.765629236,56482,,,,
17601,"{poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.764531258,56401,,
17608,"{poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.764531258,56401,,,
17597,"{heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.764083934,56368,,
17604,"{heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.764083934,56368,,,
17626,"{SSL3Enabled=0,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.762877515,56279,,,
17642,"{SSL3Enabled=0,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.762877515,56279,,,,
17563,"{SSL3Enabled=0,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.762728406,56268,,,
17579,"{SSL3Enabled=0,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.762728406,56268,,,,
17616,"{SSL2Enabled=0,SSL3Enabled=0,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.76217264,56227,,,
17623,"{SSL2Enabled=0,SSL3Enabled=0,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.76217264,56227,,,,
17553,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.762023532,56216,,,
17560,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.762023532,56216,,,,
17466,"{supportsRc4=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761860869,56204,,,
17435,"{SSL3Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761833758,56202,,,
17498,"{SSL3Enabled=0,supportsRc4=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761833758,56202,,,
17456,"{SSL2Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761616874,56186,,,
17554,"{SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761603318,56185,,,
17561,"{SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.761603318,56185,,,,
17617,"{SSL3Enabled=0,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761603318,56185,,,
17624,"{SSL3Enabled=0,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.761603318,56185,,,,
17425,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761589763,56184,,,
17488,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.761589763,56184,,,
17536,"{supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.761521987,56179,,,
17528,"{supportsRc4=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.761399989,56170,,,
17532,"{supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.761006886,56141,,,
17457,"{supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760979776,56139,,,
17426,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760952665,56137,,,
17489,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760952665,56137,,,
17552,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760898444,56133,,,
17559,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.760898444,56133,,,,
17615,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760898444,56133,,,
17622,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.760898444,56133,,,,
17524,"{supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.760884889,56132,,,
17455,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.760735781,56121,,,
17424,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.76070867,56119,,,
17487,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.76070867,56119,,,
17523,"{SSL2Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.760532451,56106,,,
17531,"{SSL2Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.760518896,56105,,,
17522,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.760044461,56070,,,
17530,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.760030906,56069,,,
17586,"{poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.759027815,55995,
17593,"{poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.759027815,55995,,
17582,"{heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.758580491,55962,
17589,"{heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.758580491,55962,,
17596,"{SSL2Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.756858971,55835,,
17603,"{SSL2Enabled=0,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.756858971,55835,,,
17521,"{supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.756492978,55808,,
17595,"{SSL2Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.756411647,55802,,
17602,"{SSL2Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.756411647,55802,,,
17517,"{supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.755977878,55770,,
17516,"{SSL2Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.755625441,55744,,
17515,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.755137451,55708,,
17581,"{SSL2Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.751884184,55468,
17588,"{SSL2Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.751884184,55468,,
17580,"{SSL2Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.75143686,55435,
17587,"{SSL2Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.75143686,55435,,
17570,"{SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747966708,55179,,
17577,"{SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747966708,55179,,,
17633,"{SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747966708,55179,,
17640,"{SSL3Enabled=0,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747966708,55179,,,
17566,"{SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747546495,55148,,
17573,"{SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747546495,55148,,,
17629,"{SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747546495,55148,,
17636,"{SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747546495,55148,,,
17565,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747248278,55126,,
17572,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747248278,55126,,,
17628,"{SSL2Enabled=0,SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.747248278,55126,,
17635,"{SSL2Enabled=0,SSL3Enabled=0,hpkpPolicy.status=\absent\""","keySize=2048}""",0.747248278,55126,,,
17564,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.746828065,55095,,
17571,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.746828065,55095,,,
17627,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.746828065,55095,,
17634,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.746828065,55095,,,
17465,"{supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745757198,55016,,,
17434,"{SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745730087,55014,,,
17497,"{SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745730087,55014,,,
17460,"{SSL2Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745513203,54998,,,
17429,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745486092,54996,,,
17492,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745486092,54996,,,
17461,"{supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745404761,54990,,,
17430,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.74537765,54988,,,
17493,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.74537765,54988,,,
17473,"{supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745309874,54983,,,
17442,"{SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745282763,54981,,,
17505,"{SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745282763,54981,,,
17459,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745160766,54972,,,
17428,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745133655,54970,,,
17491,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.745133655,54970,,,
17468,"{SSL2Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745065879,54965,,,
17437,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745038768,54963,,,
17500,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.745038768,54963,,,
17469,"{supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744957436,54957,,,
17438,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744930326,54955,,,
17501,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744930326,54955,,,
17467,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744713441,54939,,,
17436,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744686331,54937,,,
17499,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.744686331,54937,,,
17555,"{SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.743466356,54847,
17562,"{SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.743466356,54847,,
17618,"{SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.743466356,54847,
17625,"{SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.743466356,54847,,
17551,"{SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.743046142,54816,
17558,"{SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.743046142,54816,,
17614,"{SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.743046142,54816,
17621,"{SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.743046142,54816,,
17550,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.742761481,54795,
17557,"{SSL2Enabled=0,SSL3Enabled=0,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.742761481,54795,,
17613,"{SSL2Enabled=0,SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.742761481,54795,
17620,"{SSL2Enabled=0,SSL3Enabled=0,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.742761481,54795,,
17549,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.742341268,54764,
17556,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.742341268,54764,,
17612,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.742341268,54764,
17619,"{SSL2Enabled=0,SSL3Enabled=0,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.742341268,54764,,
17458,"{supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740863742,54655,,
17427,"{SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740836632,54653,,
17490,"{SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740836632,54653,,
17453,"{SSL2Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740619747,54637,,
17422,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740592637,54635,,
17485,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740592637,54635,,
17454,"{supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740511305,54629,,
17423,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740484195,54627,,
17486,"{SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.740484195,54627,,
17452,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.74026731,54611,,
17421,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.7402402,54609,,
17484,"{SSL2Enabled=0,SSL3Enabled=0,supportsRc4=false,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.7402402,54609,,
17805,"{hstsPolicy.status=\absent\""}""",0.73759692,54414,,,,
17287,"{hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.737068264,54375,,,
17286,"{heartbleed=false,hstsPolicy.status=\absent\""}""",0.736607385,54341,,,,
17283,"{heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.736078729,54302,,,
17806,{ocspstapling=false},0.724638074,53458,,,,
16774,"{ocspstapling=false,heartbleed=false}",0.723621428,53383,,,,
16776,"{ocspstapling=false,keyAlg=\RSA\""}""",0.719717508,53095,,,,
16767,"{ocspstapling=false,heartbleed=false,keyAlg=\RSA\""}""",0.718700862,53020,,,,
17285,"{SSL2Enabled=0,hstsPolicy.status=\absent\""}""",0.716288023,52842,,,,
17282,"{SSL2Enabled=0,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.715759367,52803,,,
17284,"{SSL2Enabled=0,heartbleed=false,hstsPolicy.status=\absent\""}""",0.715420485,52778,,,,
17281,"{SSL2Enabled=0,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.714891829,52739,,,
16773,"{SSL2Enabled=0,ocspstapling=false}",0.713942959,52669,,,,
16772,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false}",0.713048311,52603,,,,
16777,"{ocspstapling=false,sigAlg=\SHA256withRSA\""}""",0.711665673,52501,,,,
17548,"{supportsRc4=false,keySize=2048}",0.711625007,52498,,,,
17417,"{supportsRc4=false,keySize=2048,keyAlg=\RSA\""}""",0.711611451,52497,,,,
17414,"{SSL2Enabled=0,supportsRc4=false,keySize=2048}",0.710703248,52430,,,,
16759,"{ocspstapling=false,heartbleed=false,sigAlg=\SHA256withRSA\""}""",0.710689693,52429,,,,
17407,"{SSL2Enabled=0,supportsRc4=false,keySize=2048,keyAlg=\RSA\""}""",0.710689693,52429,,,,
17415,"{supportsRc4=false,heartbleed=false,keySize=2048}",0.710608361,52423,,,,
17408,"{supportsRc4=false,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.710594806,52422,,,,
17288,"{hstsPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.709930597,52373,,,
17413,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,keySize=2048}",0.709713713,52357,,,,
17406,"{SSL2Enabled=0,supportsRc4=false,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.709700157,52356,,,,
17280,"{hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""}""",0.709429052,52336,,
16766,"{SSL2Enabled=0,ocspstapling=false,keyAlg=\RSA\""}""",0.709022393,52306,,,,
17279,"{heartbleed=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.708941062,52300,,,
17276,"{heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""}""",0.708439516,52263,,
16765,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,keyAlg=\RSA\""}""",0.708127745,52240,,,,
16761,"{ocspstapling=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.708059969,52235,,,
17402,"{supportsRc4=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.707368649,52184,,,
17418,"{supportsRc4=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.707368649,52184,,,,
16752,"{ocspstapling=false,heartbleed=false,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.707083989,52163,,,
17392,"{SSL2Enabled=0,supportsRc4=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.706568888,52125,,,
