,items,support,count
114,"{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.001138643,84
118,"{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.001138643,84
280,"{rating=C,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.001125088,83
290,"{rating=C,TLS11Enabled=1,TLS12Enabled=0}",0.001125088,83
619,"{rating=F,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.001125088,83
575,"{rating=F,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.001043756,77
617,"{rating=F,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.001043756,77
277,"{rating=C,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00097598,72
282,"{rating=C,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00097598,72
572,"{rating=F,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000908204,67
279,"{rating=C,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000881093,65
281,"{rating=C,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000881093,65
472,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000867538,64
474,"{rating=C,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000867538,64
349,"{SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000799761,59
353,"{SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000799761,59
104,"{SSL2Enabled=1,SSL3Enabled=0}",0.000772651,57
516,"{rating=C,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000772651,57
518,"{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000772651,57
891,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.000772651,57
894,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.000772651,57
896,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.000772651,57
904,"{rating=A+,TLS1Enabled=1,TLS11Enabled=0}",0.000772651,57
65,"{rating=F,SSL2Enabled=1,SSL3Enabled=0}",0.000759096,56
337,"{rating=F,TLS11Enabled=1,TLS12Enabled=0}",0.000759096,56
723,"{SSL3Enabled=1,TLS1Enabled=0}",0.000759096,56
890,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000759096,56
892,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000759096,56
893,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000759096,56
895,"{rating=A+,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000759096,56
329,"{rating=F,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00074554,55
276,"{rating=C,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000731985,54
278,"{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000731985,54
101,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1}",0.00071843,53
62,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1}",0.000704874,52
50,"{rating=F,SSL2Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000677764,50
89,"{SSL2Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000677764,50
469,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000677764,50
471,"{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000677764,50
347,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000664209,49
348,"{SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000664209,49
90,"{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0}",0.000650653,48
696,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0}",0.000650653,48
51,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0}",0.000637098,47
327,"{rating=F,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000623543,46
87,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.000609988,45
324,"{rating=F,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000609988,45
697,"{SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000609988,45
48,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.000596432,44
200,"{rating=T,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000582877,43
202,"{rating=T,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000582877,43
47,"{rating=F,SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000569322,42
86,"{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000569322,42
33,"{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000555766,41
72,"{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000555766,41
21,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.000528656,39
22,"{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000528656,39
25,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0}",0.000528656,39
26,"{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0}",0.000528656,39
695,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000528656,39
699,"{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000528656,39
6,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.000515101,38
7,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000515101,38
10,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0}",0.000515101,38
11,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0}",0.000515101,38
32,"{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.00048799,36
71,"{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.00048799,36
302,"{rating=F,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00048799,36
306,"{rating=F,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00048799,36
573,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.00048799,36
197,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000433769,32
199,"{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000433769,32
690,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000433769,32
570,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000420214,31
464,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000379548,28
465,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0}",0.000379548,28
466,"{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000379548,28
492,"{rating=C,SSL3Enabled=1,TLS1Enabled=0}",0.000379548,28
691,"{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000379548,28
300,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000352437,26
301,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000352437,26
593,"{rating=F,SSL3Enabled=1,TLS1Enabled=0}",0.000311771,23
689,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000311771,23
569,"{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000284661,21
326,"{rating=F,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000271106,20
328,"{rating=F,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000271106,20
323,"{rating=F,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00025755,19
325,"{rating=F,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.00025755,19
63,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=1}",0.000243995,18
102,"{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=1}",0.000243995,18
250,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000243995,18
251,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000243995,18
252,"{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000243995,18
256,"{rating=C,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000243995,18
694,"{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.00023044,17
698,"{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1}",0.00023044,17
134,"{rating=T,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000216884,16
137,"{rating=T,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000216884,16
139,"{rating=T,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000216884,16
147,"{rating=T,TLS11Enabled=1,TLS12Enabled=0}",0.000216884,16
692,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.000216884,16
693,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1}",0.000216884,16
567,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0}",0.000203329,15
60,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.000189774,14
99,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.000189774,14
458,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000189774,14
459,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000189774,14
460,"{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000189774,14
461,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.000189774,14
462,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1}",0.000189774,14
463,"{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.000189774,14
467,"{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1}",0.000189774,14
468,"{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000189774,14
565,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000189774,14
154,"{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000176219,13
156,"{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000176219,13
411,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000176219,13
412,"{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000176219,13
413,"{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000176219,13
417,"{TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000176219,13
669,"{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000176219,13
670,"{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0}",0.000176219,13
671,"{rating=B,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000176219,13
688,"{rating=B,SSL3Enabled=1,TLS11Enabled=0}",0.000176219,13
69,"{rating=F,SSL2Enabled=1,TLS1Enabled=0}",0.000162663,12
108,"{SSL2Enabled=1,TLS1Enabled=0}",0.000162663,12
568,"{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000162663,12
133,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
135,"{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
136,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
138,"{rating=T,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
151,"{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000149108,11
153,"{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000149108,11
261,"{rating=C,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
262,"{rating=C,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
263,"{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
267,"{rating=C,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0}",0.000149108,11
296,"{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000149108,11
308,"{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0}",0.000149108,11
343,"{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000149108,11
355,"{SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0}",0.000149108,11
666,"{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000149108,11
667,"{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0}",0.000149108,11
668,"{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1}",0.000149108,11
672,"{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0}",0.000149108,11
2,"{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
4,"{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
9,"{rating=F,SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
13,"{rating=F,SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
17,"{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
19,"{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
24,"{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
28,"{SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0}",0.000135553,10
45,"{rating=F,SSL2Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000135553,10
46,"{rating=F,SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000135553,10
84,"{SSL2Enabled=1,TLS1Enabled=0,TLS12Enabled=1}",0.000135553,10
85,"{SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0}",0.000135553,10
566,"{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000135553,10
49,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000121998,9
56,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.000121998,9
58,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1}",0.000121998,9
88,"{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000121998,9
95,"{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.000121998,9
97,"{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1}",0.000121998,9
294,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000121998,9
295,"{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0}",0.000121998,9
341,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.000121998,9
342,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0}",0.000121998,9
43,"{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=0}",0.000108442,8
44,"{rating=F,SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000108442,8
53,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.000108442,8
55,"{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.000108442,8
82,"{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=0}",0.000108442,8
83,"{SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.000108442,8
92,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.000108442,8
94,"{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.000108442,8
